id,target
103273,7.7491755
103275,7.060556
103277,7.1526256
103285,7.34943
103297,7.4338684
103299,7.203208
103301,7.1672854
103302,7.0633307
103303,7.6546063
103304,7.541158
103306,7.7043114
103307,7.4309597
103309,7.8000774
103319,7.195058
103322,7.596093
103323,7.1799903
103327,7.1952796
103331,7.0391994
103332,7.385409
103337,7.629734
103339,7.5869703
103341,7.4866753
103344,7.7660875
103345,7.3535056
103347,7.77469
103349,6.9273906
103350,7.8831167
103352,7.231207
103353,7.5247674
103354,7.2307954
103358,7.316998
103363,7.6953964
103364,6.8573103
103366,7.621664
103367,7.8569555
103370,7.8718324
103373,7.404937
103374,7.275154
103375,7.262089
103380,7.4698677
103381,7.086499
103382,7.310553
103385,7.518486
103388,7.6010833
103389,7.22723
103390,7.548257
103392,7.2476463
103403,7.682579
103405,6.8751006
103407,7.493757
103409,7.415033
103410,7.3584847
103413,7.5746775
103414,7.006038
103415,7.4129195
103417,7.617119
103418,7.341818
103422,7.8819523
103423,7.2447286
103427,7.066831
103431,7.6511803
103432,7.974535
103434,7.1962676
103436,7.2591157
103440,7.1895785
103445,7.9216847
103446,7.5633545
103448,7.4896207
103450,7.6001005
103452,7.3213363
103455,7.3871045
103456,8.083441
103457,7.4020805
103458,8.143134
103461,7.368676
103463,7.4430676
103466,7.362171
103475,7.611949
103478,6.935259
103479,7.3562117
103486,7.3458962
103487,7.118218
103489,7.4834824
103494,7.2199664
103496,7.422767
103498,7.2047095
103501,8.127627
103502,7.830776
103508,7.443383
103510,7.2350307
103512,7.358008
103514,7.598246
103515,7.481746
103520,6.57091
103521,7.5586514
103522,7.92099
103523,7.3153496
103524,7.041065
103525,6.963145
103526,6.9517937
103528,7.4782925
103529,7.8099136
103531,7.4643188
103533,7.8567214
103536,7.6682777
103539,7.3333464
103541,7.300022
103543,7.703936
103556,7.5752616
103560,7.101533
103562,7.4737506
103565,7.721031
103567,7.055931
103568,7.5557375
103569,7.551344
103571,7.284149
103574,7.473764
103575,7.8811574
103578,7.241558
103579,7.543069
103582,7.9759183
103583,7.4506807
103585,7.4323187
103587,7.210468
103590,7.427984
103592,7.4977226
103595,7.088778
103596,7.3023896
103597,7.419518
103598,7.550314
103599,7.682253
103607,7.4141893
103610,7.225842
103612,7.2686863
103613,7.368309
103614,7.4653573
103619,6.88165
103623,7.709536
103625,7.9684277
103627,7.518798
103629,7.5774746
103630,7.6180453
103631,7.6600485
103636,7.2739472
103641,7.1421394
103642,7.5037413
103643,7.668262
103645,7.4449925
103646,7.6633615
103647,7.336117
103648,7.371068
103650,7.315277
103654,7.6466346
103655,7.3337245
103656,7.464172
103657,7.212184
103658,7.6610827
103659,7.4942203
103661,7.707671
103662,7.4071436
103667,7.561082
103670,7.457736
103671,6.7626033
103675,7.5532737
103676,7.2504373
103678,7.425244
103680,7.1716256
103681,7.5476036
103682,7.5091166
103684,7.5185037
103687,7.6754317
103689,7.7845645
103690,7.396433
103691,7.369448
103692,7.951831
103693,7.418735
103694,7.58917
103697,7.291078
103699,7.510959
103702,7.6035137
103703,7.265265
103704,7.420754
103706,7.283856
103712,7.533491
103722,7.7957196
103726,7.965939
103729,7.2991676
103730,8.538906
103732,7.0430655
103733,7.1528826
103734,7.296853
103735,7.763749
103747,7.4884915
103750,7.321312
103751,7.577406
103752,7.4774194
103755,7.7556753
103758,7.6754093
103761,7.6661625
103764,6.919573
103765,7.206853
103768,7.4539804
103771,7.392116
103774,7.4376726
103775,7.045279
103777,7.5530767
103780,7.767414
103782,7.697044
103783,7.5260286
103792,7.889326
103795,7.891503
103799,7.5504704
103802,7.409425
103804,7.507362
103807,7.588886
103808,7.160636
103812,7.2551637
103816,7.498972
103819,7.6368923
103820,7.483636
103821,7.6042175
103823,7.1888385
103824,7.5160027
103825,7.3200464
103828,8.216308
103829,7.873797
103830,7.167287
103831,7.3236217
103832,7.529473
103833,6.9267454
103835,7.1362395
103841,7.5424123
103842,7.410371
103844,7.45457
103850,7.409946
103851,7.459997
103853,7.54171
103856,7.4132266
103860,7.3653164
103861,7.61786
103866,7.3904805
103867,7.5341983
103869,7.6542187
103870,7.4537334
103871,7.0849586
103873,7.4831524
103879,7.4502296
103884,7.850312
103886,7.31272
103887,7.1596365
103895,7.1024346
103900,7.4978204
103902,7.316941
103904,7.268197
103905,7.3899097
103912,7.4700856
103914,7.534444
103915,7.345061
103916,6.9416046
103917,7.494646
103923,7.514173
103924,7.495318
103926,7.087839
103927,7.575453
103929,7.4582887
103931,7.6395645
103933,7.417719
103940,6.940826
103941,7.422373
103942,7.4573197
103949,7.444892
103952,7.401997
103954,7.190819
103955,7.400443
103958,7.638363
103961,7.548249
103963,6.9782257
103966,7.064302
103971,7.1010647
103977,7.501699
103979,7.3739214
103983,7.0115576
103985,7.5179057
103986,7.778037
103987,7.439521
103988,7.589337
103989,7.7560334
103990,7.0925517
103991,7.6851296
103995,7.413042
103998,7.426688
103999,7.2597103
104007,7.7056484
104010,7.6339664
104017,7.3162737
104019,7.1577353
104021,7.6288614
104022,7.491716
104027,7.573638
104032,7.5683875
104035,7.6656575
104038,7.9967165
104040,7.12154
104046,7.195008
104054,7.8086576
104056,7.4559326
104057,7.541904
104060,7.4228373
104061,7.297484
104063,7.5602026
104064,7.6207733
104065,6.8985095
104068,7.315811
104070,7.571306
104071,7.722185
104074,7.5582213
104076,7.556059
104077,7.6121035
104079,7.555839
104080,7.363676
104083,7.1988454
104084,7.023682
104085,7.207058
104090,7.227965
104092,7.9483504
104095,7.91008
104097,7.5007834
104098,7.747164
104102,7.4693494
104103,7.515226
104104,7.5503845
104106,6.8546047
104115,7.618445
104117,7.8361645
104118,7.2357745
104119,7.3639946
104123,7.2861395
104126,7.157106
104129,7.677197
104133,7.135026
104139,7.476855
104144,7.139988
104145,7.3928876
104148,7.225817
104149,7.4156046
104150,7.618946
104152,7.2598076
104154,7.269283
104155,7.5311093
104157,7.611481
104158,7.537758
104159,7.4131665
104163,7.701344
104164,7.760237
104168,7.577573
104170,7.646095
104174,7.1376214
104175,7.271772
104177,7.8770394
104179,7.447264
104180,7.5401397
104184,7.6327915
104185,8.058421
104186,7.5727944
104187,7.6249
104188,7.1650987
104193,7.539234
104194,7.843983
104196,7.423032
104200,7.8273087
104205,7.6127114
104208,7.8460345
104212,7.2468176
104214,7.8752317
104215,7.0710454
104218,7.3757668
104219,7.5451894
104221,8.074322
104222,7.5279536
104223,7.1967897
104224,7.5717444
104225,7.3802004
104226,6.623697
104229,7.610089
104230,7.552625
104232,7.020993
104233,7.483032
104235,7.0026026
104237,7.2088504
104240,6.9475555
104245,7.3978715
104249,7.711915
104254,7.6001353
104255,7.3204436
104260,7.511594
104271,7.45485
104272,7.3113422
104279,7.0000467
104283,7.3466425
104284,7.445725
104286,6.94715
104294,7.5997295
104295,7.412184
104298,7.4652057
104302,7.5515924
104303,7.350209
104307,7.3489323
104311,7.2475367
104313,7.4698644
104322,6.816331
104325,7.150951
104328,7.7075424
104329,7.049003
104334,7.305554
104337,7.580299
104338,7.5641427
104339,7.5756674
104340,7.5828733
104341,6.9302425
104343,7.7280707
104347,7.533455
104350,7.155553
104351,7.648467
104357,7.5006466
104358,7.6256676
104362,7.645434
104363,7.1377344
104366,7.8867593
104367,7.403956
104368,7.259798
104369,7.507523
104371,7.6550727
104382,6.977106
104387,7.4550295
104392,7.198613
104393,7.285708
104394,7.027605
104399,7.4093065
104400,7.558224
104401,7.0890775
104410,7.6092825
104411,7.345666
104413,8.094678
104415,7.1453123
104418,6.815472
104420,7.3632584
104422,7.8811193
104425,7.7231994
104428,7.515504
104431,7.7174273
104432,7.285551
104433,7.7427173
104435,7.0851116
104437,7.767591
104438,8.153165
104439,7.360911
104440,6.7970862
104443,7.530464
104445,7.0263247
104447,7.7165656
104453,7.636939
104454,7.42186
104457,6.992357
104461,7.5456476
104463,7.0425982
104473,7.4391866
104475,7.71773
104476,7.5699196
104479,7.552034
104480,7.588522
104485,7.324404
104486,7.1142244
104488,7.1658
104492,7.669712
104493,7.9021535
104497,7.4753094
104498,7.294823
104500,7.649246
104503,7.3125606
104505,7.3591933
104509,7.493236
104510,7.315777
104513,7.789672
104517,7.3406725
104519,7.4652805
104523,7.6406746
104526,7.547394
104527,7.222929
104529,7.566905
104530,7.75245
104531,7.582792
104534,8.002787
104535,7.637504
104537,7.33083
104540,7.551513
104542,7.846591
104548,7.7621613
104549,7.67117
104551,7.0182176
104552,7.426813
104553,7.2235193
104554,7.2516046
104556,7.730836
104558,7.5103226
104559,7.452764
104571,7.293842
104572,7.311548
104573,7.1398973
104574,7.357132
104578,7.1163507
104579,7.9100137
104580,7.5192413
104583,7.8864956
104585,7.3252726
104588,7.529907
104590,7.2801266
104592,7.8053493
104596,7.4231486
104598,7.2979045
104600,7.8865485
104603,7.682017
104607,7.6485105
104609,7.50458
104610,8.070308
104612,7.474
104613,7.530308
104614,7.362981
104615,7.376693
104617,7.623111
104618,7.6024117
104620,7.2562256
104622,7.3417606
104623,7.801579
104626,7.66934
104627,7.203795
104629,7.330534
104630,7.75306
104632,7.453018
104633,7.533321
104635,7.9866104
104637,7.562332
104638,7.5848
104640,7.7151327
104644,7.706589
104645,7.516563
104647,7.1122794
104652,7.493649
104655,7.8202596
104657,7.248926
104661,7.7477913
104662,7.2324753
104663,7.4335237
104665,7.275261
104675,7.57421
104677,7.440536
104678,7.6130733
104681,7.1624227
104682,7.4451785
104683,7.5028286
104685,8.275044
104686,7.1206455
104691,7.5244083
104692,7.510234
104693,7.850291
104701,7.240184
104702,7.386997
104703,7.0142655
104704,7.409427
104705,7.6696787
104706,7.122195
104711,7.4423575
104717,7.2731004
104720,7.11051
104721,7.6450963
104723,7.3957276
104724,7.2662396
104731,7.43873
104732,7.460951
104737,7.434442
104745,7.2476997
104746,7.44444
104747,7.1004324
104748,7.7822757
104759,7.2868505
104761,7.8144717
104772,7.4866533
104773,7.6318445
104775,7.960418
104778,7.483086
104779,7.770793
104781,7.1325965
104785,7.522221
104792,7.641287
104802,8.211012
104808,7.685485
104809,7.0802875
104810,7.7617474
104812,7.4932566
104814,7.2531166
104815,7.611462
104816,7.602876
104822,7.506687
104825,7.6801815
104827,7.4752455
104828,7.4224567
104829,7.565539
104833,7.3234797
104834,7.3797307
104836,7.088475
104838,7.2694173
104839,7.371779
104841,7.771578
104842,7.37875
104843,7.790113
104844,7.5632787
104845,7.198814
104849,7.549565
104850,7.401849
104853,7.755728
104861,7.5736575
104863,7.492484
104864,7.2510533
104865,7.3216634
104866,7.550416
104868,7.3773565
104869,7.312293
104870,7.5472198
104871,7.292646
104873,7.6846805
104874,7.375293
104875,8.019153
104876,7.2078004
104881,7.298366
104882,7.6046176
104884,7.2627025
104885,7.59975
104891,7.5571604
104893,7.0654473
104894,7.6674676
104895,7.5241313
104898,7.589214
104899,7.8336134
104900,7.4125113
104904,7.681525
104906,7.724215
104909,6.9471164
104910,7.0683565
104911,7.6312237
104912,7.518029
104916,7.5474954
104918,6.965851
104919,7.3828635
104923,7.8168526
104925,7.3605375
104934,7.8612
104935,7.263068
104936,7.656681
104938,7.4105115
104939,7.504033
104942,7.7395954
104944,6.9599404
104945,7.4874463
104947,7.646916
104948,7.4945774
104949,7.4858966
104950,6.908288
104951,7.3795795
104952,7.534185
104953,7.525427
104957,8.038022
104959,7.237894
104962,7.7166514
104963,7.523002
104964,7.4063807
104965,7.6068683
104967,7.6252
104972,7.4293637
104974,7.7262044
104975,7.395709
104977,7.345579
104978,8.689065
104979,7.8857775
104986,7.2939057
104987,7.51898
104988,7.4533076
104989,7.3913646
104990,7.3213453
104993,7.5569205
104996,6.980225
104997,7.007067
104998,7.425198
105002,7.2765584
105009,7.820262
105010,7.6716895
105012,7.290947
105016,7.2137194
105017,7.584433
105019,7.169159
105020,7.825934
105022,7.168849
105025,7.170044
105026,7.5294366
105032,7.233328
105036,7.722143
105038,7.248731
105041,7.3890123
105042,7.5002494
105044,7.686784
105045,7.7234015
105047,7.487979
105051,7.4491343
105053,7.4232783
105056,6.961038
105057,7.653902
105058,7.34068
105059,7.6674676
105060,7.7553744
105065,7.714207
105068,7.156984
105069,7.7467365
105070,7.8010516
105071,7.668233
105079,7.6903405
105086,7.488443
105088,7.4001365
105090,7.431231
105092,7.2276673
105095,7.61679
105096,6.8404503
105105,7.337699
105107,7.789164
105108,7.355158
105109,7.621838
105112,7.7209997
105113,7.570154
105114,7.1132975
105116,7.223541
105117,7.4416914
105118,7.98417
105120,7.5335484
105124,7.3021626
105137,7.3559585
105142,7.247005
105147,7.766584
105148,8.016536
105151,7.0104117
105152,7.509504
105158,7.6938915
105159,7.4361253
105162,6.5556803
105163,7.4799438
105170,7.313246
105171,7.737228
105172,7.011416
105173,7.4047327
105174,7.657945
105176,7.4324236
105177,7.2479515
105179,7.567498
105185,7.3693523
105187,7.7764435
105188,7.6669226
105189,7.4916945
105191,7.4719453
105192,7.246052
105195,7.3436027
105196,7.3838573
105197,7.47932
105198,7.6356306
105205,7.337275
105206,7.06099
105208,7.2318096
105210,7.473603
105212,7.4142866
105213,7.316197
105220,7.449907
105222,7.2692842
105224,7.288683
105225,7.6149864
105227,7.559784
105229,7.3003945
105232,7.342246
105234,7.3415837
105236,7.6246867
105237,7.6905694
105239,7.4317904
105240,7.719957
105241,7.444096
105242,8.068741
105243,7.924369
105249,7.2659955
105253,7.323178
105257,7.3579373
105258,7.219149
105262,7.6198335
105263,7.8513026
105265,7.2479267
105266,7.4284577
105268,7.895661
105269,7.196328
105273,7.535068
105279,7.148029
105281,7.165711
105282,7.425116
105284,7.774662
105285,7.7723722
105286,7.7905445
105287,7.539256
105291,7.53333
105292,7.405841
105293,7.0920687
105297,7.8849335
105298,7.191411
105302,7.687911
105303,7.6827173
105304,7.3236985
105310,7.9493933
105311,7.2731347
105314,7.374669
105316,7.5343246
105320,7.222879
105324,7.825148
105326,7.3115153
105329,7.645588
105331,7.47956
105333,7.5967727
105335,7.0826855
105339,7.65749
105340,7.8970804
105341,7.522821
105342,7.232603
105343,7.184955
105349,7.3435464
105354,7.2984247
105358,7.4484158
105359,7.5738606
105361,7.5854096
105371,7.219108
105372,7.6873403
105375,7.402226
105379,8.110827
105380,7.3190084
105385,7.250613
105386,7.434194
105387,7.7577934
105391,7.594018
105392,7.2104955
105395,6.9096556
105396,7.8593574
105397,7.2685843
105399,7.7262344
105407,7.563056
105410,7.782742
105411,7.354343
105413,7.3304505
105416,7.5835037
105418,7.556929
105420,7.692334
105424,7.2206593
105425,7.690107
105426,7.1481724
105427,7.4858875
105428,7.8508997
105430,7.593974
105432,7.405527
105435,7.4516425
105436,7.4071593
105438,7.5324492
105439,7.4974575
105441,7.374293
105443,7.4000845
105444,7.628543
105445,7.257299
105446,7.7349105
105449,7.6570683
105450,7.497476
105451,7.13038
105452,7.2043734
105455,7.380867
105457,7.373515
105465,6.9428234
105468,7.49229
105469,7.497186
105472,7.0437107
105475,7.666271
105477,7.85729
105479,7.574848
105480,7.061667
105484,7.6431475
105485,7.4232864
105491,7.5887156
105493,7.7854443
105494,6.8948975
105495,7.969674
105499,7.304276
105501,7.6511736
105502,7.4230347
105506,7.1906548
105508,7.3420577
105509,7.3415704
105512,6.971739
105513,7.312677
105515,7.334037
105516,7.960273
105518,8.148586
105519,7.550711
105520,7.1491942
105525,7.7478685
105531,7.2020183
105533,7.432413
105535,7.29375
105538,7.925483
105540,7.19373
105542,7.052016
105546,7.3370404
105552,6.990164
105553,7.4058056
105554,7.2316337
105557,7.448366
105561,7.5326195
105564,7.6316624
105567,7.242505
105572,7.4471183
105573,7.5274725
105574,7.278711
105587,7.819339
105588,7.6407065
105590,7.1992006
105594,7.1114206
105595,7.5777874
105596,8.137127
105599,7.0435734
105600,7.887957
105611,7.7652445
105612,7.600421
105613,7.0052085
105616,7.991893
105625,7.290839
105626,7.636223
105635,7.527888
105637,7.5131392
105638,7.726993
105641,7.5351076
105642,7.266604
105644,7.5484395
105645,7.8641257
105647,7.201003
105648,7.547784
105649,7.174685
105650,7.4474473
105654,7.483803
105656,7.763232
105657,7.617531
105664,7.37565
105665,7.2642527
105677,7.4776063
105680,7.53738
105681,7.695087
105683,7.5126944
105684,7.599194
105685,7.824405
105686,7.818378
105689,7.542921
105691,7.1368937
105693,7.702996
105697,7.639725
105705,7.538114
105706,7.489828
105708,7.955331
105709,7.3773937
105710,7.625479
105711,7.6029563
105717,7.2745037
105720,6.9078436
105723,7.8777
105726,7.1137586
105727,7.750713
105729,7.6595173
105731,7.5091043
105732,7.226589
105734,7.3226433
105737,7.508386
105738,7.17916
105739,7.516921
105740,8.496908
105742,7.147097
105751,7.669998
105752,7.5198274
105754,7.507656
105757,7.2255435
105758,7.312683
105759,7.5773077
105760,7.4146156
105769,7.5757065
105770,7.3905993
105771,7.442752
105773,7.168462
105776,7.589347
105777,7.1319003
105781,7.4912615
105783,7.5207186
105784,6.8943267
105790,7.2781863
105792,7.4882045
105793,7.1475472
105796,7.0905423
105798,7.5879045
105799,7.441417
105801,7.2797284
105805,7.4861293
105807,7.511056
105808,7.3121114
105809,7.3923807
105812,7.430001
105813,7.3570933
105815,7.546276
105817,7.3202753
105819,7.394839
105824,7.6683507
105830,7.1927743
105833,7.4767027
105840,7.5846405
105845,7.475945
105846,7.535736
105850,6.713406
105851,7.7538533
105852,7.840998
105855,7.692824
105856,7.2151256
105861,7.278129
105862,7.5155454
105863,7.1383905
105864,7.4682903
105866,7.220796
105869,7.3224983
105870,7.8534627
105871,7.7987475
105873,6.9948454
105879,7.4783072
105881,7.6890335
105884,6.898451
105887,7.5543766
105889,7.346238
105895,7.416502
105896,7.7070804
105899,7.022654
105901,7.589423
105910,7.320447
105916,7.998212
105917,7.4879575
105920,7.296814
105921,7.785401
105923,7.1745763
105924,7.716886
105926,7.6572204
105927,7.646619
105931,7.205107
105933,7.5320673
105939,7.4198728
105944,7.660567
105947,7.62386
105949,7.617432
105951,7.407702
105955,8.031525
105957,7.816158
105959,7.23505
105962,7.762271
105963,6.9882107
105964,7.325181
105971,7.537641
105977,7.2419515
105983,7.1947613
105989,7.571327
105991,7.529993
105993,7.4575434
105994,7.6595106
105996,7.4175344
106003,7.843023
106005,7.5126734
106008,7.349443
106011,8.15535
106012,7.8359675
106015,7.5050483
106016,7.714442
106018,7.82936
106020,7.381868
106021,8.246493
106022,7.6740904
106026,7.36373
106028,7.8353367
106030,7.334664
106033,7.232086
106037,7.477243
106042,7.81374
106045,6.967627
106047,7.392828
106048,6.982508
106053,8.061477
106060,7.5233803
106061,7.6422234
106066,7.62451
106067,7.0492377
106076,7.677278
106078,7.663938
106084,7.237342
106086,7.4626336
106088,7.294067
106093,7.3845406
106095,7.5790906
106099,7.721519
106100,7.2700963
106106,7.752637
106108,7.575937
106109,7.3740582
106114,7.8378077
106116,8.100547
106118,7.157276
106119,7.395563
106122,7.549957
106124,7.5111136
106125,7.2456017
106127,7.65258
106133,7.9659905
106134,7.6295905
106135,7.6584063
106136,7.422219
106139,8.083991
106141,7.6364245
106149,7.3328266
106154,7.277321
106155,7.7317247
106156,7.31216
106157,7.604343
106161,7.6094484
106162,7.3082695
106163,7.4624906
106166,8.00779
106167,7.3007774
106173,7.2446055
106174,7.2749696
106176,7.1759763
106177,7.66814
106179,7.3973985
106184,7.3504853
106185,7.541218
106189,7.4029293
106191,7.773174
106192,7.9023457
106198,7.164788
106199,7.889401
106201,7.485415
106203,7.294243
106205,8.068928
106209,7.4237657
106211,7.501099
106215,7.62738
106219,7.491754
106220,7.26449
106222,7.0419664
106228,7.462695
106229,7.476113
106232,7.5973625
106234,7.1618524
106237,7.6349487
106238,7.46693
106239,7.3957086
106242,7.3127317
106243,7.3556867
106244,7.2499046
106246,7.3577514
106248,7.2812257
106249,7.4118576
106250,7.453672
106254,7.5610247
106256,7.5874834
106258,7.5948925
106262,7.1470623
106263,7.363218
106265,7.479267
106266,7.4849124
106273,7.263534
106274,8.100753
106275,7.660271
106277,7.262697
106279,7.411162
106282,7.6474876
106284,7.577646
106287,7.6637006
106298,7.6219134
106299,7.5477524
106302,7.245607
106305,7.157596
106306,7.506381
106311,7.6371975
106312,7.1298385
106315,7.482184
106316,7.2002234
106321,7.9423003
106324,7.693906
106332,7.753267
106334,7.083174
106336,7.6393704
106337,7.653575
106342,7.3899474
106343,7.636715
106344,7.3334966
106345,7.998996
106352,7.7109184
106356,7.3122964
106361,7.613001
106362,7.752287
106366,7.2908525
106372,7.551837
106373,7.658879
106374,7.3959503
106376,7.5789
106377,7.9415326
106378,7.4083476
106382,7.43664
106383,7.278577
106384,7.4129066
106385,7.457385
106389,7.755783
106401,7.3560824
106404,7.5751586
106405,7.932788
106413,7.744708
106418,7.172054
106425,7.725632
106426,7.2017317
106430,7.5082865
106436,7.4221005
106437,7.3165603
106445,7.564266
106448,7.135979
106451,7.301057
106452,7.639543
106456,7.342752
106459,7.5891876
106462,7.433542
106463,7.3531613
106464,7.243667
106466,7.2876906
106471,7.72215
106473,7.7687335
106474,7.1870832
106475,7.1508164
106476,7.714468
106480,7.4092827
106483,7.5444055
106487,7.5383496
106491,7.1303177
106492,7.5444083
106493,7.528469
106494,7.7215166
106502,7.201132
106507,6.8804464
106508,7.175212
106510,7.2303324
106512,7.646837
106513,7.4618487
106516,7.223936
106522,7.790936
106523,7.4215355
106524,7.254465
106525,6.770703
106530,7.541523
106531,7.673041
106532,7.886593
106534,7.42995
106540,7.7395067
106542,7.6478424
106544,7.125464
106545,7.990771
106546,7.3013263
106547,7.58524
106548,8.001541
106550,7.452157
106551,7.782962
106552,7.123912
106558,7.6841903
106560,7.150226
106564,7.8136797
106565,7.129976
106566,7.3173428
106569,7.6174145
106570,7.1459875
106571,6.6570835
106573,7.149653
106575,7.429423
106580,7.4231133
106581,7.448837
106584,7.399234
106587,7.5757933
106589,7.226424
106590,7.208371
106591,7.5234313
106592,7.6300583
106594,6.9641323
106596,7.4779506
106597,7.4253116
106598,6.5320897
106602,7.629372
106604,7.2293515
106609,7.431134
106611,8.236962
106617,7.2735124
106619,7.794233
106620,7.4670057
106621,7.5515633
106626,7.8284187
106628,7.808305
106630,7.9642982
106633,7.739946
106634,7.407197
106638,7.309851
106639,7.8609686
106641,7.491949
106648,7.350737
106649,7.6348596
106651,7.656968
106658,7.6862774
106659,7.19173
106660,7.345875
106662,7.334191
106664,7.187686
106665,7.480389
106668,7.428923
106673,7.628294
106674,7.2483234
106675,7.5732245
106677,7.995843
106682,7.4819827
106686,7.8111925
106688,6.8943076
106689,7.7476325
106696,7.3405037
106698,7.623739
106700,7.644362
106701,7.6401067
106703,6.8939915
106705,7.5827456
106708,7.734879
106715,7.5695047
106717,8.3040905
106722,7.397764
106723,7.185417
106726,7.543183
106729,7.932205
106731,6.9021106
106733,7.479647
106736,8.018756
106737,7.299127
106739,7.7548895
106740,8.202625
106741,7.822157
106743,6.9236517
106746,7.86069
106747,8.120695
106749,7.5157247
106751,7.711447
106752,7.2140837
106757,7.638554
106758,7.516735
106759,7.1442995
106760,7.1960545
106765,7.431923
106768,6.9481406
106770,7.7569747
106774,7.539168
106775,7.203631
106779,7.3931556
106781,7.557232
106782,7.8462515
106784,7.2719536
106786,8.220266
106787,7.9237633
106791,7.801645
106792,7.3002777
106794,7.2102156
106796,7.9234767
106801,7.6912007
106803,7.0915685
106805,7.779807
106807,7.4820156
106809,7.2791185
106816,7.7083535
106819,7.198933
106820,7.172133
106821,7.5323386
106822,7.9467506
106823,7.0268965
106826,7.1604466
106829,7.838582
106830,7.4682364
106832,7.682248
106833,7.318663
106839,7.649051
106843,7.7195797
106847,7.1400023
106850,7.7039456
106852,7.208333
106854,7.5178113
106856,7.7041607
106857,7.313067
106859,7.5807514
106862,7.426393
106863,8.002993
106865,7.6834803
106867,7.7685037
106871,8.067759
106873,7.874601
106877,7.0537076
106878,7.7183046
106884,7.291153
106888,7.6322045
106896,7.5195026
106898,7.5378027
106902,7.2991376
106905,7.145819
106909,6.624236
106911,8.019997
106914,7.689019
106916,7.6011
106917,7.396559
106924,7.421979
106925,7.5640917
106926,7.3576684
106927,7.630933
106929,7.0810847
106932,7.2992086
106933,7.6172237
106934,7.5078425
106939,7.483871
106942,7.0675173
106943,7.0795035
106945,7.3352823
106947,7.338083
106948,7.4265633
106950,7.0622544
106951,7.348816
106955,7.1082306
106956,7.5254254
106960,7.475771
106962,7.4150085
106963,7.535934
106965,7.4118333
106968,7.785683
106970,7.80835
106973,7.1954913
106984,7.2055597
106988,7.7872667
106989,7.364571
106996,7.825576
106997,7.1877384
107001,7.1330514
107008,7.5848985
107012,7.4521065
107015,7.656976
107025,7.4887905
107028,6.9253764
107029,7.6911974
107030,7.8043365
107033,7.579005
107036,7.560476
107041,7.3423624
107042,7.7782664
107043,7.2734876
107044,8.083229
107045,7.5827575
107046,7.378019
107048,7.535625
107051,7.19799
107053,8.452638
107054,7.787945
107058,7.254569
107061,7.553047
107065,6.9803643
107066,7.459945
107067,7.5587945
107069,7.792295
107071,8.116026
107074,7.5501537
107075,7.807016
107078,7.7070913
107080,7.780058
107081,7.414799
107082,7.454398
107083,7.566879
107084,7.619018
107085,7.6292224
107087,7.228429
107088,7.40576
107089,7.184853
107090,7.485083
107091,7.9576244
107094,7.659277
107095,7.2194114
107097,7.7423253
107104,7.3337936
107107,7.310025
107110,8.474868
107111,6.910951
107116,7.829025
107118,7.7003875
107120,7.289866
107121,7.6844993
107122,7.6614323
107124,7.1527424
107129,7.700919
107130,8.027176
107132,7.338619
107133,7.171152
107134,7.3226976
107135,7.0650063
107136,7.7128773
107144,7.8030825
107145,7.2205315
107149,6.9941626
107153,7.0800548
107154,7.984101
107159,7.5183563
107162,7.5944233
107163,7.241209
107168,7.421642
107173,7.4332476
107174,7.2680798
107175,7.1022043
107180,7.016987
107188,7.1256385
107190,7.4663196
107192,7.77264
107195,7.406379
107200,7.285911
107202,7.456826
107207,7.7744627
107210,7.486369
107211,7.2297864
107212,7.4077673
107216,7.693191
107218,7.6381855
107223,7.6921077
107226,7.3302183
107228,7.6017666
107233,7.587176
107234,7.366111
107235,7.37117
107236,7.3753114
107237,7.6528397
107240,8.161777
107241,7.623382
107242,7.57177
107244,7.4227386
107246,7.564998
107250,7.3511252
107255,7.6199594
107256,8.088645
107259,8.02473
107265,7.4267173
107267,7.1524544
107273,7.431202
107275,7.109024
107277,8.086251
107284,7.334174
107285,7.6752615
107286,7.221767
107287,7.1835976
107288,7.63426
107290,7.1364713
107292,7.342074
107297,7.516087
107300,7.622639
107304,7.6969676
107306,8.079471
107309,7.2410483
107314,7.42562
107315,7.571741
107316,7.0862236
107321,7.523354
107322,7.4739246
107323,7.207059
107325,7.947391
107326,7.3020883
107328,7.3032017
107329,7.390029
107330,6.898813
107342,7.855861
107347,7.627767
107351,7.48104
107352,7.7507625
107356,7.0575166
107358,7.2634254
107360,7.5860662
107363,7.5177913
107365,7.7526293
107368,7.081174
107371,7.086056
107372,7.596219
107377,6.9776044
107378,7.236498
107380,7.3553724
107381,7.585913
107388,7.890325
107389,7.9136972
107390,7.500719
107391,7.517473
107397,7.372092
107405,7.4859614
107409,7.6335115
107410,7.40083
107421,7.579137
107422,7.7380953
107424,7.6560764
107425,7.4476666
107428,7.652373
107430,7.448829
107434,7.664705
107436,7.5849905
107438,7.3498316
107439,7.6109285
107442,7.739117
107451,7.512776
107452,7.4716244
107459,7.32627
107462,7.794124
107463,8.706467
107466,7.132679
107469,7.70798
107470,7.112481
107476,7.77434
107477,7.1654963
107478,7.511924
107479,7.2165737
107481,7.5031085
107482,7.0880713
107484,6.8745933
107487,6.923251
107490,7.8962336
107495,7.3078885
107498,7.5129952
107499,8.207428
107504,7.40236
107507,7.350483
107508,7.5177555
107510,7.0355735
107516,7.4739623
107517,7.881998
